address;balance_btc_prev;n_tr_prev;time_prev;ts_prev;exchange_rate_prev;cum_profit_prev;cohort_prev;last_block;label;balance_btc;balance_usd;first_tr;last_tr;tr_btc;n_tr;time;ts;exchange_rate;tr_profit;cum_profit;cohort;abs_delta
1KTYX22RPnpYL3NmQ3JzQZXyajMGGfGvc6;380.40112278;1;2024-02-16 17:00:00 UTC;1708099200;51959.17;0.0;b;830743;;795.75;47917735.0;2024-02-16 16:46:09 UTC;2024-02-23 18:06:10 UTC;0.0;2;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;415.34887722
1PE5KvDc3xPtCMABK6bUbSdn2ZzkFj5dzt;170.65531537;57;2024-02-17 11:00:00 UTC;1708164000;51712.97;11035794.85520626;b;830845;;575.15;34633750.0;2023-06-16 10:31:25 UTC;2024-04-16 07:43:26 UTC;0.0;75;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;404.49468462999994
3KiC6mvNu5GBPnxKhtHKS88Km3UWVxhWtx;163.190018;240;2024-01-30 12:00:00 UTC;1706612400;43574.24;-72118596.03394951;b;828105;97056863;566.4;34107245.0;2022-06-27 10:16:25 UTC;2024-04-12 15:01:16 UTC;0.0;215;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;403.20998199999997
17FBsEF3tZz2A3dWLJ6GyLpDcRqzSwqdCV;219.90792809;199;2023-08-25 11:00:00 UTC;1692957600;26102.57;27403966.52838452;b;804784;66485722;611.67;36833074.0;2019-01-22 14:40:09 UTC;2024-04-18 08:11:50 UTC;0.0;211;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;391.7620719099999
bc1qyfwe69e4xyueud8d8prlc2epj78scxjsk2x39t;77.19994368;10050;2024-02-19 21:00:00 UTC;1708372800;51835.07;23404424.32232568;a;831164;60363779;468.24;28195987.0;2020-08-20 17:41:24 UTC;2024-04-18 19:15:37 UTC;0.0;12886;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;391.04005632
1CiRR2zhYv7jVg54NutsYT5pRD8cRaAXYo;795.60708783;344;2024-02-20 19:00:00 UTC;1708452000;51604.56;17453195.5226929;b;831289;;1177.0;70845885.0;2021-11-02 15:25:19 UTC;2024-04-16 14:37:06 UTC;0.0;418;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;381.39291217000005
3GCLGNiefNpfG5gnKd9LTmjW6C2bTj3EXo;0.02399546;35;2024-01-15 15:00:00 UTC;1705327200;42391.97;566104.13665645;0;825898;102191061;377.15;22710836.0;2023-12-01 14:25:50 UTC;2024-04-16 15:56:54 UTC;0.0;28;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;377.12600454
bc1qv3tqxvvau8edpjsnjrfe8rv53wkdqhsumwhvvuu4nl2sdaladkhq7kuj5p;700.000006;7;2023-10-02 10:00:00 UTC;1696237200;28304.79;-13014617.0;b;810287;;1069.0;64372333.0;2020-08-24 11:53:36 UTC;2024-04-08 15:37:54 UTC;0.0;1;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;368.999994
3BP5e93V5qWJLiDaYRcd2xV8jYhdwddP6V;363.55143346;2;2024-01-28 15:00:00 UTC;1706450400;42362.47;-0.0367314;b;827804;;732.03;44080873.0;2024-01-28 13:24:06 UTC;2024-03-20 03:57:45 UTC;0.0;4;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;368.47856654
38WymiULKWE2feqaf9WeHJnqgWAkQeWe9g;1290.08512393;9;2024-01-03 23:00:00 UTC;1704319200;42712.4;18801276.72908199;c;824214;;924.08;55645699.0;2022-12-15 19:51:11 UTC;2024-04-15 16:06:03 UTC;0.0;11;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;366.00512392999997
1BVr3X3jdJjNSBCBNEcwevGJRkgAqkmnvE;3735.4599208;15;2024-02-08 02:00:00 UTC;1707354000;44406.98;-21694721.87677855;c;829451;;4101.0;246932849.0;2021-04-21 20:16:30 UTC;2024-03-12 10:15:07 UTC;0.0;64;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;365.54007920000004
3L41yRzWATBFS3TSHGxFAJiTxahB94MpcQ;3852.31092214;1074;2024-02-21 02:00:00 UTC;1708477200;52100.1;112637320.50446106;c;831334;51220325;4212.0;253616300.0;2019-05-31 08:49:43 UTC;2024-04-18 01:40:25 UTC;0.0;1214;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;359.68907786
19VBqLkbMywnX5QMUg7LsHgbzsLh9as4MS;2362.1487736;564;2024-01-30 18:00:00 UTC;1706634000;43391.19;133839711.80006644;c;828130;;2003.0;120621767.0;2021-07-14 18:08:23 UTC;2024-04-05 17:52:25 UTC;0.0;651;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;359.1487735999999
bc1qnzxhwuu6a9atyd4w6j67tmt9h5yf07hzu5falw;986.67734069;611;2024-02-20 23:00:00 UTC;1708466400;52320.07;23299182.61359784;b;831312;78981493;627.76;37802209.0;2021-08-25 07:55:03 UTC;2024-04-17 14:54:43 UTC;0.0;658;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;358.91734069000006
3A9qNS69dngSU2ak8BwZKEExeVnL2RqpYJ;11872.51855182;45;2024-02-21 10:00:00 UTC;1708506000;51164.08;156855724.54822063;d;831381;;12223.0;736007513.0;2020-12-16 15:22:05 UTC;2024-03-14 09:05:21 UTC;0.0;47;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;350.48144818000037
bc1qu995hmtwtyhjka05lwqvg6sckauv9c2aztly47w24z6sz22qeqrs49udpp;1800.7606201;189;2024-02-21 10:00:00 UTC;1708506000;51164.08;29661742.0562403;c;831389;;2149.0;129384406.0;2023-10-05 15:40:56 UTC;2024-04-18 11:44:46 UTC;0.0;53;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;348.2393798999999
3JgjA1xMGhjfwuS2RK7zomuesTbCt4bLyE;1724.38273558;222;2024-02-16 17:00:00 UTC;1708099200;51959.17;118492487.48178045;c;830741;72678276;1379.0;83062756.0;2020-05-23 08:52:42 UTC;2024-04-01 02:24:21 UTC;0.0;123;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;345.3827355799999
12nS6AsCpgavvXeGNM98A4eANKre6JHGQS;849.99992225;693;2024-02-16 09:00:00 UTC;1708070400;51819.57;34204430.97072728;b;830690;82283034;507.03;30532239.0;2021-11-30 08:03:15 UTC;2024-04-17 07:59:51 UTC;0.0;606;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;342.9699222500001
bc1q7ramrn7krmgl8ja8vjm9g25a5t98l6kfyqgewe;2465.4959297;113;2024-02-16 12:00:00 UTC;1708081200;52250.76;60492213.722072;c;830708;73649071;2805.0;168934519.0;2021-12-30 12:53:03 UTC;2024-04-17 11:43:42 UTC;0.0;43;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;339.50407029999997
bc1qvhxafz8dqk8c25jsx669yd6qrxhl5dx72dyryp;14598.88793404;42;2024-02-19 02:00:00 UTC;1708304400;52123.85;351135068.532284;d;831062;97847925;14260.0;858673753.0;2023-01-16 18:06:07 UTC;2024-04-01 07:49:20 UTC;0.0;28;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;d;338.8879340399999
bc1qc7v5cfep3yx5kr9jzgjv6sj323ppp3ra53qht6;705.89161613;1;2022-08-28 09:00:00 UTC;1661673600;20024.33;0.0;b;751518;89250054;369.07;22224299.0;2022-08-28 08:31:01 UTC;2024-03-03 10:45:15 UTC;0.0;2;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;336.82161613
1Eo7S7fXq39ui9D9V1td1uL4MzoUfVr4tX;900.59841683;19;2024-02-21 11:00:00 UTC;1708509600;51200.57;6432242.83779743;b;831397;;1232.0;74163662.0;2024-01-05 16:10:29 UTC;2024-04-18 14:59:01 UTC;0.0;45;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;331.40158317
3CRKfdBV78DD2R44SrbySmWvC9VdRRdHxQ;673.54851524;3256;2024-02-21 14:00:00 UTC;1708520400;51062.13;92402773.53050864;b;831404;;342.44;20621024.0;2020-07-29 09:30:53 UTC;2024-04-18 20:44:04 UTC;0.0;4115;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;331.10851524000003
bc1q4elp5ap8d6xja90yyyfz6jeyu5v06x08rqav84;920.66635484;81;2024-02-20 18:00:00 UTC;1708448400;51294.22;12542220.09937537;b;831283;101821736;1239.0;74607518.0;2023-08-22 14:46:00 UTC;2024-04-18 16:42:28 UTC;0.0;62;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;318.33364515999995
37TTwX8uGwjWApXL8GbwU9p7vHoAupCFcw;6301.99940443;22;2023-10-02 07:00:00 UTC;1696226400;28143.42;-2253821.61905505;c;810264;;6620.0;398634493.0;2022-01-20 14:22:30 UTC;2024-04-04 13:36:22 UTC;0.0;11;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;c;318.00059556999986
3Hi5VHVgmYZYfAPc9aNvQoNXyEv5rYvJQN;872.13798443;14697;2024-02-21 05:00:00 UTC;1708488000;52053.46;23830009.5034509;b;831357;Bitstamp.net-old;554.83;33410385.0;2020-06-29 17:26:11 UTC;2024-04-18 23:31:54 UTC;0.0;9965;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;317.3079844299999
16dTXCzDP9E3Qx5FhiUC8Rj2rqUmhoBUTM;267.90137035;10;2024-02-09 13:00:00 UTC;1707480000;47395.01;1326159.41829096;b;829662;;584.12;35174231.0;2024-01-17 14:29:57 UTC;2024-04-12 09:03:43 UTC;0.0;18;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;316.21862965
35e9UeNq38gyPjmZtywSwZVAWp9mhMfgFY;752.10367179;243;2024-02-21 12:00:00 UTC;1708513200;51096.04;2471336.86353552;b;831398;82524431;437.37;26337267.0;2021-03-03 06:58:24 UTC;2024-04-11 13:26:30 UTC;0.0;242;2024-04-19 02:51:49 UTC;1713495600;60601.99;0.0;0.0;b;314.73367179
